"k","V","minN","POrig.Method","delta","N.orig","true.effect.dist","n","Reject.mn","EstMean.mn","EstVar.mn","I2.mn","N.tot","k.pretty","N.tot.pretty","N.orig.pretty","delta.pretty","V.pretty","dist.pretty"
20,0.25,300,"pm",0.5,30,"expo",6144,0.123046875,0.497271885524046,0.248637734743554,92.7227787720028,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0.5","V =  0.25","Exponential"
20,0.25,300,"pm",0.5,30,"normal",6144,0.1220703125,0.497945085811018,0.24784971484408,94.0251074319033,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0.5","V =  0.25","Normal"
20,0.25,300,"pm",0.5,30,"t.scaled",6144,0.0875651041666667,0.502611094118231,0.725071365280404,96.9630154643663,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0.5","V =  0.25","t"
20,0.25,300,"pm",0.5,30,"unif2",6144,0.119466145833333,0.498607115504858,0.250288185421454,94.4991251452703,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0.5","V =  0.25","Uniform mixture"
20,0.25,300,"pm",0.5,50,"expo",6144,0.141276041666667,0.495494056276923,0.248073506854229,92.6771796201407,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0.5","V =  0.25","Exponential"
20,0.25,300,"pm",0.5,50,"normal",6144,0.123372395833333,0.497198412922938,0.249421550269385,94.0424130350865,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0.5","V =  0.25","Normal"
20,0.25,300,"pm",0.5,50,"t.scaled",6144,0.109375,0.497292745340818,0.704411258215907,96.9344958136279,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0.5","V =  0.25","t"
20,0.25,300,"pm",0.5,50,"unif2",6144,0.141276041666667,0.498644966069285,0.249135789118644,94.4683378042621,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0.5","V =  0.25","Uniform mixture"
20,0.25,300,"pm",0.5,200,"expo",5088,0.188089622641509,0.499118558983922,0.249127566252893,92.6770807927184,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.5","V =  0.25","Exponential"
20,0.25,300,"pm",0.5,200,"normal",5456,0.17650293255132,0.496490335983725,0.248088176249968,94.0107761345396,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.5","V =  0.25","Normal"
20,0.25,300,"pm",0.5,200,"t.scaled",5440,0.108823529411765,0.504647309284977,0.726205520758704,96.8942116484081,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.5","V =  0.25","t"
20,0.25,300,"pm",0.5,200,"unif2",5424,0.194505899705015,0.500816548794143,0.248534694468987,94.4561590373886,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.5","V =  0.25","Uniform mixture"
20,0.25,300,"pm",1,30,"expo",6144,0.301106770833333,0.50010165850397,0.252500579832984,92.7786973056004,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  1","V =  0.25","Exponential"
20,0.25,300,"pm",1,30,"normal",6144,0.310872395833333,0.497864238538046,0.252239709643182,94.1018204528746,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  1","V =  0.25","Normal"
20,0.25,300,"pm",1,30,"t.scaled",6144,0.203450520833333,0.496335669291604,0.733040752676062,96.8992893086125,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  1","V =  0.25","t"
20,0.25,300,"pm",1,30,"unif2",6144,0.341145833333333,0.499481591468698,0.249727257986355,94.4721506944034,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  1","V =  0.25","Uniform mixture"
20,0.25,300,"pm",1,50,"expo",6144,0.3720703125,0.496580335632181,0.245285632218354,92.5836475008418,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  1","V =  0.25","Exponential"
20,0.25,300,"pm",1,50,"normal",6144,0.388346354166667,0.494530855080674,0.248396732744523,93.9757885878052,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  1","V =  0.25","Normal"
20,0.25,300,"pm",1,50,"t.scaled",6144,0.216471354166667,0.496404919660524,0.738266225848167,96.951356583098,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  1","V =  0.25","t"
20,0.25,300,"pm",1,50,"unif2",6144,0.390950520833333,0.499442306870317,0.251961075350449,94.5314835160979,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  1","V =  0.25","Uniform mixture"
20,0.25,300,"pm",1,200,"expo",5184,0.462770061728395,0.496886703551014,0.243636139725068,92.6044124129406,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  1","V =  0.25","Exponential"
20,0.25,300,"pm",1,200,"normal",5376,0.470424107142857,0.498520415319336,0.248033316193603,93.9612007550229,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  1","V =  0.25","Normal"
20,0.25,300,"pm",1,200,"t.scaled",5648,0.242740793201133,0.501326311853118,0.74285363941523,96.9481793770241,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  1","V =  0.25","t"
20,0.25,300,"pm",1,200,"unif2",5424,0.480825958702065,0.497108365103058,0.249700853195768,94.485455659159,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  1","V =  0.25","Uniform mixture"
20,0.25,300,"reml",0,30,"expo",6144,0.0553385416666667,0.496218333382579,0.243133259809673,92.4662497667803,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0","V =  0.25","Exponential"
20,0.25,300,"reml",0,30,"normal",6144,0.0517578125,0.49640391403696,0.247210012024313,94.0007123557038,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0","V =  0.25","Normal"
20,0.25,300,"reml",0,30,"t.scaled",6144,0.0706380208333333,0.493367939670164,0.696685822569363,96.890599403439,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0","V =  0.25","t"
20,0.25,300,"reml",0,30,"unif2",6144,0.0384114583333333,0.495076677041134,0.249837141597053,94.4895836636568,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0","V =  0.25","Uniform mixture"
20,0.25,300,"reml",0,50,"expo",4688,0.0603668941979522,0.499843405796252,0.248967321096465,92.7262660569135,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0","V =  0.25","Exponential"
20,0.25,300,"reml",0,50,"normal",4544,0.0620598591549296,0.498048678418772,0.247702453951345,93.9935351365712,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0","V =  0.25","Normal"
20,0.25,300,"reml",0,50,"t.scaled",4448,0.0636241007194245,0.501662687621946,0.71191646799181,96.8641649020439,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0","V =  0.25","t"
20,0.25,300,"reml",0,50,"unif2",4288,0.0291511194029851,0.498347076886474,0.2499628878504,94.4920484758047,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0","V =  0.25","Uniform mixture"
20,0.25,300,"reml",0,200,"expo",6144,0.0657552083333333,0.498014670218948,0.244208426830868,92.6113662660947,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0","V =  0.25","Exponential"
20,0.25,300,"reml",0,200,"normal",6144,0.0611979166666667,0.501207770053879,0.248208700747039,94.0031832946455,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0","V =  0.25","Normal"
20,0.25,300,"reml",0,200,"t.scaled",6144,0.0738932291666667,0.498305579878583,0.747683265948251,96.9299112029599,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0","V =  0.25","t"
20,0.25,300,"reml",0,200,"unif2",6144,0.0126953125,0.497324468270254,0.250050108106082,94.4918358114887,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0","V =  0.25","Uniform mixture"
20,0.25,300,"reml",0.2,30,"expo",6144,0.0758463541666667,0.499913910853798,0.248721382334373,92.6498180460845,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0.2","V =  0.25","Exponential"
20,0.25,300,"reml",0.2,30,"normal",5472,0.0617690058479532,0.497657588052147,0.245293446466284,93.9420675975527,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0.2","V =  0.25","Normal"
20,0.25,300,"reml",0.2,30,"t.scaled",6144,0.0764973958333333,0.496148682639618,0.726896739200785,96.9079019645483,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0.2","V =  0.25","t"
20,0.25,300,"reml",0.2,30,"unif2",6144,0.0504557291666667,0.49896677510618,0.249554457041645,94.4770070076279,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0.2","V =  0.25","Uniform mixture"
20,0.25,300,"reml",0.2,50,"expo",4864,0.0795641447368421,0.497578777834739,0.243123586053643,92.5228170096108,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0.2","V =  0.25","Exponential"
20,0.25,300,"reml",0.2,50,"normal",4432,0.072427797833935,0.495721685479353,0.248068031616045,93.987871209157,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0.2","V =  0.25","Normal"
20,0.25,300,"reml",0.2,50,"t.scaled",3392,0.0713443396226415,0.493682426403624,0.713332049057886,96.9096622349388,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0.2","V =  0.25","t"
20,0.25,300,"reml",0.2,50,"unif2",5392,0.0519287833827893,0.499403335853734,0.249359961900166,94.4792874638296,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0.2","V =  0.25","Uniform mixture"
20,0.25,300,"reml",0.2,200,"expo",6144,0.0999348958333333,0.496314258162644,0.241369734800503,92.6047271890088,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.2","V =  0.25","Exponential"
20,0.25,300,"reml",0.2,200,"normal",6144,0.0810546875,0.494777995704415,0.249277787738392,94.0147710280408,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.2","V =  0.25","Normal"
20,0.25,300,"reml",0.2,200,"t.scaled",5216,0.0810966257668712,0.489988795680374,0.74347077973828,96.976856205839,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.2","V =  0.25","t"
20,0.25,300,"reml",0.2,200,"unif2",6016,0.0393949468085106,0.498295728690667,0.248984409563801,94.4650059393743,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.2","V =  0.25","Uniform mixture"
20,0.25,300,"reml",0.5,30,"expo",6144,0.123697916666667,0.497244966468231,0.245860750462778,92.6638545153331,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0.5","V =  0.25","Exponential"
20,0.25,300,"reml",0.5,30,"normal",6144,0.122395833333333,0.49794027215115,0.247139297193773,94.0089731002793,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0.5","V =  0.25","Normal"
20,0.25,300,"reml",0.5,30,"t.scaled",6144,0.0875651041666667,0.502597492921243,0.717769750857703,96.9482933315268,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0.5","V =  0.25","t"
20,0.25,300,"reml",0.5,30,"unif2",6144,0.119466145833333,0.498605990170267,0.250098947448697,94.4951243705939,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  0.5","V =  0.25","Uniform mixture"
20,0.25,300,"reml",0.5,50,"expo",6144,0.1416015625,0.495466754472946,0.245272581852962,92.6180464002794,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0.5","V =  0.25","Exponential"
20,0.25,300,"reml",0.5,50,"normal",6144,0.123372395833333,0.497193591677557,0.248709654780502,94.0262239558034,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0.5","V =  0.25","Normal"
20,0.25,300,"reml",0.5,50,"t.scaled",6144,0.110026041666667,0.497279400957268,0.697453141159817,96.9198938916791,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0.5","V =  0.25","t"
20,0.25,300,"reml",0.5,50,"unif2",6144,0.140950520833333,0.498643867580307,0.248951652060351,94.4643369145005,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  0.5","V =  0.25","Uniform mixture"
20,0.25,300,"reml",0.5,200,"expo",5088,0.189072327044025,0.499091977728522,0.246377796942125,92.6195171086547,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.5","V =  0.25","Exponential"
20,0.25,300,"reml",0.5,200,"normal",5456,0.176686217008798,0.49648531716502,0.247354711022518,93.993883439412,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.5","V =  0.25","Normal"
20,0.25,300,"reml",0.5,200,"t.scaled",5440,0.109007352941176,0.504631759413197,0.718364793884379,96.8795443774049,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.5","V =  0.25","t"
20,0.25,300,"reml",0.5,200,"unif2",5424,0.194874631268437,0.500815501959969,0.248358206397539,94.4523627234464,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  0.5","V =  0.25","Uniform mixture"
20,0.25,300,"reml",1,30,"expo",6144,0.302408854166667,0.500073676250995,0.249623844417477,92.7196779983799,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  1","V =  0.25","Exponential"
20,0.25,300,"reml",1,30,"normal",6144,0.311197916666667,0.497859460530618,0.251520479355308,94.0859291665804,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  1","V =  0.25","Normal"
20,0.25,300,"reml",1,30,"t.scaled",6144,0.2041015625,0.496322917050268,0.725189423653723,96.8844292065678,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  1","V =  0.25","t"
20,0.25,300,"reml",1,30,"unif2",6144,0.340494791666667,0.499480491302787,0.249541344030191,94.4682029923573,6000,"No. replications: 20","N =  6000","Norig =  30","delta =  1","V =  0.25","Uniform mixture"
20,0.25,300,"reml",1,50,"expo",6144,0.373372395833333,0.496553977952672,0.242590751127549,92.5248893626534,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  1","V =  0.25","Exponential"
20,0.25,300,"reml",1,50,"normal",6144,0.389973958333333,0.494525967271248,0.247684820811838,93.9590611246162,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  1","V =  0.25","Normal"
20,0.25,300,"reml",1,50,"t.scaled",6144,0.2177734375,0.496391900199205,0.730435484522022,96.9366273066243,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  1","V =  0.25","t"
20,0.25,300,"reml",1,50,"unif2",6144,0.390950520833333,0.499441205385457,0.251775821902045,94.5275673982713,6000,"No. replications: 20","N =  6000","Norig =  50","delta =  1","V =  0.25","Uniform mixture"
20,0.25,300,"reml",1,200,"expo",5184,0.465856481481481,0.496861032579915,0.24101744639952,92.5462499161255,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  1","V =  0.25","Exponential"
20,0.25,300,"reml",1,200,"normal",5376,0.470982142857143,0.498515531276275,0.247317536574856,93.9447827009228,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  1","V =  0.25","Normal"
20,0.25,300,"reml",1,200,"t.scaled",5648,0.243803116147309,0.501312112380093,0.734981406308059,96.9334930917219,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  1","V =  0.25","t"
20,0.25,300,"reml",1,200,"unif2",5424,0.481379056047198,0.497107250553492,0.24951201801349,94.4815062483714,6000,"No. replications: 20","N =  6000","Norig =  200","delta =  1","V =  0.25","Uniform mixture"
25,0.002,50,"pm",0,30,"expo",6144,0.0361328125,0.492533720733019,0.0201621105633958,17.3342383900269,1250,"No. replications: 25","N =  1250","Norig =  30","delta =  0","V =  0.002","Exponential"
25,0.002,50,"pm",0,30,"normal",6144,0.0423177083333333,0.491466880176619,0.0200091208779747,17.2621826652434,1250,"No. replications: 25","N =  1250","Norig =  30","delta =  0","V =  0.002","Normal"
25,0.002,50,"pm",0,30,"t.scaled",6144,0.037109375,0.490691786448491,0.0230442856103952,18.8363824736968,1250,"No. replications: 25","N =  1250","Norig =  30","delta =  0","V =  0.002","t"
25,0.002,50,"pm",0,30,"unif2",6144,0.0406901041666667,0.490814605001385,0.0200407471602386,17.3310887725033,1250,"No. replications: 25","N =  1250","Norig =  30","delta =  0","V =  0.002","Uniform mixture"
25,0.002,50,"pm",0,50,"expo",4480,0.0341517857142857,0.491667988130933,0.0202429484375451,17.347178606841,1250,"No. replications: 25","N =  1250","Norig =  50","delta =  0","V =  0.002","Exponential"
25,0.002,50,"pm",0,50,"normal",4688,0.0358361774744027,0.491671132362438,0.0206267421984956,17.6516782292592,1250,"No. replications: 25","N =  1250","Norig =  50","delta =  0","V =  0.002","Normal"
25,0.002,50,"pm",0,50,"t.scaled",4256,0.0350093984962406,0.49169858856557,0.0234060573205671,19.298079265296,1250,"No. replications: 25","N =  1250","Norig =  50","delta =  0","V =  0.002","t"
25,0.002,50,"pm",0,50,"unif2",4800,0.0379166666666667,0.493039487899996,0.0201876389215675,17.3559340369258,1250,"No. replications: 25","N =  1250","Norig =  50","delta =  0","V =  0.002","Uniform mixture"
25,0.002,50,"pm",0,200,"expo",6144,0.0247395833333333,0.494350530102807,0.0202406277897443,17.4174593758088,1250,"No. replications: 25","N =  1250","Norig =  200","delta =  0","V =  0.002","Exponential"
25,0.002,50,"pm",0,200,"normal",6144,0.0234375,0.492268924510551,0.0198552346380707,17.1131296504557,1250,"No. replications: 25","N =  1250","Norig =  200","delta =  0","V =  0.002","Normal"
25,0.002,50,"pm",0,200,"t.scaled",6144,0.03125,0.494057235465221,0.0231987650280431,19.1006627727017,1250,"No. replications: 25","N =  1250","Norig =  200","delta =  0","V =  0.002","t"
25,0.002,50,"pm",0,200,"unif2",6144,0.0240885416666667,0.493101753942838,0.0193881711678687,16.7639242111519,1250,"No. replications: 25","N =  1250","Norig =  200","delta =  0","V =  0.002","Uniform mixture"
25,0.002,50,"pm",0.2,30,"expo",6144,0.0514322916666667,0.491465304128644,0.0208010464634761,17.7397384321868,1250,"No. replications: 25","N =  1250","Norig =  30","delta =  0.2","V =  0.002","Exponential"
25,0.002,50,"pm",0.2,30,"normal",5840,0.0587328767123288,0.492534131466047,0.0207024136353134,17.58067364422,1250,"No. replications: 25","N =  1250","Norig =  30","delta =  0.2","V =  0.002","Normal"
25,0.002,50,"pm",0.2,30,"t.scaled",6144,0.0611979166666667,0.491411156670883,0.023022293133195,18.9837164548403,1250,"No. replications: 25","N =  1250","Norig =  30","delta =  0.2","V =  0.002","t"
25,0.002,50,"pm",0.2,30,"unif2",6144,0.060546875,0.49242034429371,0.0205783656797455,17.6702035806987,1250,"No. replications: 25","N =  1250","Norig =  30","delta =  0.2","V =  0.002","Uniform mixture"
25,0.002,50,"pm",0.2,50,"expo",4400,0.0702272727272727,0.492145846020044,0.0200704432206032,17.2544879025543,1250,"No. replications: 25","N =  1250","Norig =  50","delta =  0.2","V =  0.002","Exponential"
25,0.002,50,"pm",0.2,50,"normal",4800,0.0679166666666667,0.492962432757269,0.020685924553627,17.6989338506837,1250,"No. replications: 25","N =  1250","Norig =  50","delta =  0.2","V =  0.002","Normal"
